Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
14354,2013,Hungary,Environment protection,1230.399,0.90681
14355,2013,Hungary,Housing and community amenities,1024.837,0.75531
14356,2013,Hungary,Health,6796.5,5.00905
14357,2013,Hungary,Education,6391.135,4.7103
14358,2013,Hungary,Social protection,22255.571,16.40246
14359,2013,Hungary,General public services,13806.361,10.17536
14360,2013,Hungary,Defence,911.464,0.67175
14361,2013,Hungary,Public order and safety,2737.933,2.01787
14362,2013,Hungary,"Recreation, culture and religion",2449.684,1.80543
14363,2013,Hungary,"General economic, commercial and labour affairs",3670.279,2.70501
14364,2013,Hungary,Other industries,225.678,0.16633
14365,2013,Hungary,RandD Economic affairs,377.988,0.27858
14366,2013,Hungary,Economic affairs n.e.c.,12.754,0.0094
14367,2013,Iceland,Total function,7412.097,45.96632
14368,2013,Iceland,"Agriculture, forestry, fishing and hunting",148.04,0.91808
14369,2013,Iceland,Transport,386.185,2.39494
14370,2013,Iceland,Communication,7.481,0.04639
14371,2013,Iceland,Fuel and energy,12.387,0.07682
14372,2013,Iceland,Environment protection,82.629,0.51242
14373,2013,Iceland,Housing and community amenities,79.245,0.49144
14374,2013,Iceland,Health,1142.474,7.08508
14375,2013,Iceland,Education,1099.92,6.82118
14376,2013,Iceland,Social protection,1582.525,9.81407
14377,2013,Iceland,General public services,1924.889,11.93725
14378,2013,Iceland,Defence,4.289,0.0266
14379,2013,Iceland,Public order and safety,222.672,1.3809
14380,2013,Iceland,"Recreation, culture and religion",510.267,3.16443
14381,2013,Iceland,"General economic, commercial and labour affairs",104.701,0.6493
14382,2013,Iceland,Other industries,16.086,0.09976
14383,2013,Iceland,RandD Economic affairs,60.752,0.37675
14384,2013,Iceland,Economic affairs n.e.c.,28.731,0.17817
14385,2013,India,Total function,450556.327,23.50254
14386,2013,India,Environment protection,391.823,0.02044
14387,2013,India,Housing and community amenities,25388.988,1.32438
14388,2013,India,Health,19205.314,1.00181
14389,2013,India,Education,84102.239,4.38706
14390,2013,India,Social protection,31224.186,1.62876
14391,2013,India,General public services,69413.303,3.62083
14392,2013,India,Defence,49309.151,2.57213
14393,2013,India,Public order and safety,25774.327,1.34448
14394,2013,India,"Recreation, culture and religion",3485.623,0.18182
14395,2013,Indonesia,Total function,170151.913,18.64629
14396,2013,Indonesia,Environment protection,2448.62,0.26833
14397,2013,Indonesia,Housing and community amenities,13378.051,1.46605
14398,2013,Indonesia,Health,7594.826,0.83229
14399,2013,Indonesia,Education,27749.005,3.04091
14400,2013,Indonesia,Social protection,2535.254,0.27783
14401,2013,Indonesia,General public services,87121.125,9.54727
14402,2013,Indonesia,Defence,8332.311,0.91311
14403,2013,Indonesia,Public order and safety,4067.606,0.44575
14404,2013,Indonesia,"Recreation, culture and religion",981.461,0.10755
14405,2013,Ireland,Total function,96779.988,40.61725
14406,2013,Ireland,"Agriculture, forestry, fishing and hunting",982.396,0.4123
14407,2013,Ireland,"Mining, manufacturing and construction",102.292,0.04293
14408,2013,Ireland,Transport,3986.413,1.67304
14409,2013,Ireland,Communication,34.81,0.01461
14410,2013,Ireland,Fuel and energy,459.396,0.1928
14411,2013,Ireland,Environment protection,1382.704,0.5803
14412,2013,Ireland,Housing and community amenities,1605.11,0.67364
14413,2013,Ireland,Health,17440.78,7.31966
14414,2013,Ireland,Education,11497.531,4.82536
14415,2013,Ireland,Social protection,35673.795,14.97181
14416,2013,Ireland,General public services,15377.748,6.45383
14417,2013,Ireland,Defence,917.663,0.38513
14418,2013,Ireland,Public order and safety,3510.907,1.47348
14419,2013,Ireland,"Recreation, culture and religion",1919.237,0.80548
14420,2013,Ireland,"General economic, commercial and labour affairs",786.405,0.33004
14421,2013,Ireland,Other industries,359.907,0.15105
14422,2013,Ireland,RandD Economic affairs,462.796,0.19423
14423,2013,Ireland,Economic affairs n.e.c.,280.113,0.11756
14424,2013,Israel,Total function,120306.407,40.89727
14425,2013,Israel,"Agriculture, forestry, fishing and hunting",447.887,0.15226
14426,2013,Israel,"Mining, manufacturing and construction",562.549,0.19123
14427,2013,Israel,Transport,5632.465,1.91471
14428,2013,Israel,Communication,60.929,0.02071
14429,2013,Israel,Fuel and energy,298.065,0.10132
14430,2013,Israel,Environment protection,1700.903,0.57821
14431,2013,Israel,Housing and community amenities,387.354,0.13168
14432,2013,Israel,Health,14839.417,5.04455
14433,2013,Israel,Education,20440.648,6.94865
14434,2013,Israel,Social protection,31711.286,10.78002
14435,2013,Israel,General public services,16533.433,5.62042
14436,2013,Israel,Defence,17301.202,5.88142
14437,2013,Israel,Public order and safety,4825.867,1.64052
14438,2013,Israel,"Recreation, culture and religion",4296.657,1.46062
14439,2013,Israel,"General economic, commercial and labour affairs",275.61,0.09369
14440,2013,Israel,Other industries,269.497,0.09161
14441,2013,Israel,RandD Economic affairs,576.306,0.19591
14442,2013,Israel,Economic affairs n.e.c.,146.371,0.04976
14443,2013,Italy,Total function,1091342.483,50.96599
14444,2013,Italy,"Agriculture, forestry, fishing and hunting",5517.534,0.25767
14445,2013,Italy,"Mining, manufacturing and construction",6105.89,0.28515
14446,2013,Italy,Transport,39585.355,1.84865
14447,2013,Italy,Communication,2274.402,0.10622
14448,2013,Italy,Fuel and energy,15844.714,0.73995
14449,2013,Italy,Environment protection,19784.974,0.92396
14450,2013,Italy,Housing and community amenities,12263.842,0.57272
14451,2013,Italy,Health,152462.638,7.12005
14452,2013,Italy,Education,87538.916,4.08809
14453,2013,Italy,Social protection,447838.747,20.91419
14454,2013,Italy,General public services,205467.829,9.5954
14455,2013,Italy,Defence,26206.425,1.22385
14456,2013,Italy,Public order and safety,40510.256,1.89184
14457,2013,Italy,"Recreation, culture and religion",14287.894,0.66725
14458,2013,Italy,"General economic, commercial and labour affairs",4380.93,0.20459
14459,2013,Italy,Other industries,3031.961,0.14159
14460,2013,Italy,RandD Economic affairs,7651.421,0.35732
14461,2013,Italy,Economic affairs n.e.c.,588.755,0.0275
14462,2013,Japan,Total function,2110013.946,40.48122
14463,2013,Japan,"Agriculture, forestry, fishing and hunting",50969.48,0.97786
14464,2013,Japan,"Mining, manufacturing and construction",13630.729,0.26151
14465,2013,Japan,Transport,78631.572,1.50857
14466,2013,Japan,Communication,2559.54,0.04911
14467,2013,Japan,Fuel and energy,21469.193,0.41189
14468,2013,Japan,Environment protection,57563.012,1.10436
14469,2013,Japan,Housing and community amenities,37653.314,0.72239
14470,2013,Japan,Health,398261.569,7.64076
14471,2013,Japan,Education,187710.195,3.60127
14472,2013,Japan,Social protection,853346.363,16.37169
14473,2013,Japan,General public services,225577.658,4.32777
14474,2013,Japan,Defence,47230.585,0.90613
14475,2013,Japan,Public order and safety,65278.519,1.25239
14476,2013,Japan,"Recreation, culture and religion",18455.739,0.35408
14477,2013,Japan,"General economic, commercial and labour affairs",11553.793,0.22166
14478,2013,Japan,Other industries,26989.93,0.51781
14479,2013,Japan,RandD Economic affairs,11876.553,0.22786
14480,2013,Japan,Economic affairs n.e.c.,1249.031,0.02396
14481,2013,Kazakhstan,Total function,45169.752,19.0884
14482,2013,Kazakhstan,Environment protection,150.656,0.06367
14483,2013,Kazakhstan,Housing and community amenities,3105.054,1.31217
14484,2013,Kazakhstan,Health,5226.43,2.20865
14485,2013,Kazakhstan,Education,8134.018,3.43737
14486,2013,Kazakhstan,Social protection,9368.153,3.95891
14487,2013,Kazakhstan,General public services,4972.603,2.10138
14488,2013,Kazakhstan,Defence,2606.419,1.10145
14489,2013,Kazakhstan,Public order and safety,3998.736,1.68984
14490,2013,Kazakhstan,"Recreation, culture and religion",1698.763,0.71788
14491,2013,Kiribati,Total function,133.124,72.13724
14492,2013,Kiribati,Environment protection,2.771,1.50152
14493,2013,Kiribati,Housing and community amenities,0.0,0.0
14494,2013,Kiribati,Health,16.965,9.19299
14495,2013,Kiribati,Education,22.262,12.06323
14496,2013,Kiribati,Social protection,0.478,0.25884
14497,2013,Kiribati,General public services,47.497,25.73739
14498,2013,Kiribati,Defence,0.0,0.0
14499,2013,Kiribati,Public order and safety,9.574,5.18772
14500,2013,Kiribati,"Recreation, culture and religion",0.194,0.10528
14501,2013,"Korea, Republic of",Total function,412976.006,30.12675
14502,2013,"Korea, Republic of",Environment protection,11545.847,0.84227
14503,2013,"Korea, Republic of",Housing and community amenities,13423.776,0.97927
14504,2013,"Korea, Republic of",Health,52067.225,3.79832
14505,2013,"Korea, Republic of",Education,63657.821,4.64386
14506,2013,"Korea, Republic of",Social protection,85032.135,6.20312
14507,2013,"Korea, Republic of",General public services,61993.137,4.52242
14508,2013,"Korea, Republic of",Defence,33654.145,2.45508
14509,2013,"Korea, Republic of",Public order and safety,15582.989,1.13678
14510,2013,"Korea, Republic of","Recreation, culture and religion",10753.14,0.78445
14511,2013,Latvia,Total function,11642.123,38.54895
14512,2013,Latvia,"Agriculture, forestry, fishing and hunting",116.396,0.38541
14513,2013,Latvia,"Mining, manufacturing and construction",114.67,0.37969
14514,2013,Latvia,Transport,1087.038,3.59936
14515,2013,Latvia,Communication,3.187,0.01055
14516,2013,Latvia,Fuel and energy,319.054,1.05644
14517,2013,Latvia,Environment protection,201.104,0.66589
14518,2013,Latvia,Housing and community amenities,367.291,1.21616
14519,2013,Latvia,Health,1109.098,3.6724
14520,2013,Latvia,Education,1737.032,5.75159
14521,2013,Latvia,Social protection,3491.051,11.55943
14522,2013,Latvia,General public services,1465.738,4.85329
14523,2013,Latvia,Defence,273.685,0.90622
14524,2013,Latvia,Public order and safety,581.981,1.92703
14525,2013,Latvia,"Recreation, culture and religion",476.502,1.57778
14526,2013,Latvia,"General economic, commercial and labour affairs",209.484,0.69364
14527,2013,Latvia,Other industries,26.416,0.08747
14528,2013,Latvia,RandD Economic affairs,0.491,0.00163
14529,2013,Latvia,Economic affairs n.e.c.,61.917,0.20502
14530,2013,Lithuania,Total function,16548.47,35.57704
14531,2013,Lithuania,"Agriculture, forestry, fishing and hunting",415.063,0.89233
14532,2013,Lithuania,"Mining, manufacturing and construction",11.09,0.02384
14533,2013,Lithuania,Transport,637.776,1.37113
14534,2013,Lithuania,Communication,61.943,0.13317
14535,2013,Lithuania,Fuel and energy,254.215,0.54653
14536,2013,Lithuania,Environment protection,248.385,0.53399
14537,2013,Lithuania,Housing and community amenities,117.18,0.25192
14538,2013,Lithuania,Health,2102.889,4.52093
14539,2013,Lithuania,Education,2438.717,5.24292
14540,2013,Lithuania,Social protection,5809.295,12.48922
14541,2013,Lithuania,General public services,2245.077,4.82662
14542,2013,Lithuania,Defence,425.091,0.91389
14543,2013,Lithuania,Public order and safety,756.363,1.62608
14544,2013,Lithuania,"Recreation, culture and religion",380.333,0.81767
14545,2013,Lithuania,"General economic, commercial and labour affairs",501.697,1.07858
14546,2013,Lithuania,Other industries,65.423,0.14065
14547,2013,Lithuania,RandD Economic affairs,0.146,0.00031
14548,2013,Lithuania,Economic affairs n.e.c.,77.775,0.16721
14549,2013,Luxembourg,Total function,26887.391,41.24798
14550,2013,Luxembourg,"Agriculture, forestry, fishing and hunting",215.939,0.33127
14551,2013,Luxembourg,"Mining, manufacturing and construction",50.468,0.07742
14552,2013,Luxembourg,Transport,2001.753,3.07089
14553,2013,Luxembourg,Communication,36.297,0.05568
14554,2013,Luxembourg,Fuel and energy,90.392,0.13867
14555,2013,Luxembourg,Environment protection,516.0,0.7916
14556,2013,Luxembourg,Housing and community amenities,322.773,0.49517
14557,2013,Luxembourg,Health,3398.88,5.21423
14558,2013,Luxembourg,Education,3051.949,4.682
14559,2013,Luxembourg,Social protection,11532.766,17.69243
14560,2013,Luxembourg,General public services,3235.667,4.96384
14561,2013,Luxembourg,Defence,214.531,0.32911
14562,2013,Luxembourg,Public order and safety,640.671,0.98285
14563,2013,Luxembourg,"Recreation, culture and religion",783.576,1.20209
14564,2013,Luxembourg,"General economic, commercial and labour affairs",393.242,0.60327
14565,2013,Luxembourg,Other industries,81.042,0.12433
14566,2013,Luxembourg,RandD Economic affairs,313.794,0.48139
14567,2013,Luxembourg,Economic affairs n.e.c.,7.65,0.01174
14568,2013,Malaysia,Total function,79895.62,24.71435
14569,2013,Malaysia,Housing and community amenities,3663.197,1.13315
14570,2013,Malaysia,Health,6163.587,1.9066
14571,2013,Malaysia,Education,17268.257,5.34164
14572,2013,Malaysia,General public services,30998.359,9.58881
14573,2013,Malaysia,Defence,5156.322,1.59502
14574,2013,Malaysia,Public order and safety,3942.704,1.21961
14575,2013,Maldives,Total function,995.559,30.21414
14576,2013,Maldives,"Agriculture, forestry, fishing and hunting",4.588,0.13924
14577,2013,Maldives,"Mining, manufacturing and construction",10.947,0.33221
14578,2013,Maldives,Transport,28.402,0.86196
14579,2013,Maldives,Fuel and energy,7.469,0.22667
14580,2013,Maldives,Environment protection,12.039,0.36536
14581,2013,Maldives,Housing and community amenities,83.726,2.54099
14582,2013,Maldives,Health,90.566,2.74859
14583,2013,Maldives,Education,130.3,3.95446
14584,2013,Maldives,Social protection,127.501,3.86953
14585,2013,Maldives,General public services,333.706,10.12761
14586,2013,Maldives,Defence,51.839,1.57327
14587,2013,Maldives,Public order and safety,112.319,3.40876
14588,2013,Maldives,Economic affairs n.e.c.,2.156,0.06542
14589,2013,Maldives,Others,206.574,6.26931
14590,2013,Malta,Total function,4306.157,40.82451
14591,2013,Malta,"Agriculture, forestry, fishing and hunting",57.508,0.5452
14592,2013,Malta,"Mining, manufacturing and construction",51.929,0.49232
14593,2013,Malta,Transport,124.445,1.1798
14594,2013,Malta,Communication,9.695,0.09192
14595,2013,Malta,Fuel and energy,44.359,0.42055
14596,2013,Malta,Environment protection,147.023,1.39385
14597,2013,Malta,Housing and community amenities,34.265,0.32485
14598,2013,Malta,Health,577.333,5.4734
14599,2013,Malta,Education,586.098,5.55651
14600,2013,Malta,Social protection,1400.102,13.27366
14601,2013,Malta,General public services,718.645,6.81311
14602,2013,Malta,Defence,65.211,0.61823
14603,2013,Malta,Public order and safety,141.577,1.34222
14604,2013,Malta,"Recreation, culture and religion",90.445,0.85746
14605,2013,Malta,"General economic, commercial and labour affairs",171.194,1.62301
14606,2013,Malta,Other industries,73.046,0.69252
14607,2013,Malta,RandD Economic affairs,13.148,0.12465
14608,2013,Malta,Economic affairs n.e.c.,0.0,0.0
14609,2013,Marshall Islands,Total function,98.926,53.52896
14610,2013,Marshall Islands,Environment protection,4.21,2.27804
14611,2013,Marshall Islands,Housing and community amenities,1.211,0.65527
14612,2013,Marshall Islands,Health,12.284,6.64688
14613,2013,Marshall Islands,Education,29.56,15.99495
14614,2013,Marshall Islands,Social protection,0.0,0.0
14615,2013,Marshall Islands,General public services,35.187,19.03972
14616,2013,Marshall Islands,Public order and safety,5.909,3.19737
14617,2013,Marshall Islands,"Recreation, culture and religion",0.222,0.12012
14618,2013,Mauritius,Total function,2965.314,24.12202
14619,2013,Mauritius,"Agriculture, forestry, fishing and hunting",84.872,0.69041
14620,2013,Mauritius,"Mining, manufacturing and construction",28.769,0.23403
14621,2013,Mauritius,Transport,225.12,1.83129
14622,2013,Mauritius,Communication,5.614,0.04567
14623,2013,Mauritius,Fuel and energy,10.527,0.08564
14624,2013,Mauritius,Environment protection,66.828,0.54362
14625,2013,Mauritius,Housing and community amenities,162.55,1.3223
14626,2013,Mauritius,Health,294.932,2.39919
14627,2013,Mauritius,Education,462.841,3.76509
14628,2013,Mauritius,Social protection,640.166,5.20758
14629,2013,Mauritius,General public services,560.595,4.56029
14630,2013,Mauritius,Defence,23.201,0.18873
14631,2013,Mauritius,Public order and safety,302.394,2.45989
14632,2013,Mauritius,"Recreation, culture and religion",38.073,0.30972
14633,2013,Mauritius,Other industries,0.0,0.0
14634,2013,Mauritius,RandD Economic affairs,0.0,0.0
14635,2013,"Moldova, Republic of",Total function,3076.964,32.40029
14636,2013,"Moldova, Republic of","Agriculture, forestry, fishing and hunting",110.457,1.16311
14637,2013,"Moldova, Republic of","Mining, manufacturing and construction",4.616,0.04861
14638,2013,"Moldova, Republic of",Transport,212.954,2.2424
14639,2013,"Moldova, Republic of",Communication,0.0,0.0
14640,2013,"Moldova, Republic of",Fuel and energy,20.069,0.21132
14641,2013,"Moldova, Republic of",Environment protection,31.041,0.32686
14642,2013,"Moldova, Republic of",Housing and community amenities,93.146,0.98082
14643,2013,"Moldova, Republic of",Health,415.27,4.37277
14644,2013,"Moldova, Republic of",Education,561.233,5.90976
14645,2013,"Moldova, Republic of",Social protection,1008.711,10.62168
14646,2013,"Moldova, Republic of",General public services,298.194,3.13997
14647,2013,"Moldova, Republic of",Defence,26.711,0.28126
14648,2013,"Moldova, Republic of",Public order and safety,194.045,2.04329
14649,2013,"Moldova, Republic of","Recreation, culture and religion",81.053,0.85349
14650,2013,"Moldova, Republic of","General economic, commercial and labour affairs",0.0,0.0
14651,2013,"Moldova, Republic of",Other industries,19.465,0.20496
14652,2013,"Moldova, Republic of",RandD Economic affairs,0.0,0.0
14653,2013,"Moldova, Republic of",Economic affairs n.e.c.,0.0,0.0
14654,2013,Mongolia,Total function,4727.416,37.57257
14655,2013,Mongolia,Housing and community amenities,57.894,0.46013
14656,2013,Mongolia,Health,334.558,2.659
14657,2013,Mongolia,Education,1097.286,8.72101
14658,2013,Mongolia,Social protection,1181.485,9.39021
14659,2013,Mongolia,General public services,1008.854,8.01817
14660,2013,Mongolia,Defence,157.728,1.25359
14661,2013,Mongolia,Public order and safety,231.482,1.83977
14662,2013,Mongolia,"Recreation, culture and religion",79.544,0.6322
14663,2013,Myanmar,Total function,14405.447,21.81896
14664,2013,Myanmar,"Agriculture, forestry, fishing and hunting",666.674,1.00977
14665,2013,Myanmar,"Mining, manufacturing and construction",2262.743,3.42722
14666,2013,Myanmar,Transport,378.616,0.57346
14667,2013,Myanmar,Communication,279.093,0.42272
14668,2013,Myanmar,Fuel and energy,3333.278,5.04869
14669,2013,Myanmar,Environment protection,26.231,0.03973
14670,2013,Myanmar,Housing and community amenities,490.66,0.74317
14671,2013,Myanmar,Health,519.839,0.78736
14672,2013,Myanmar,Education,1079.051,1.63437
14673,2013,Myanmar,Social protection,315.206,0.47742
14674,2013,Myanmar,General public services,1564.328,2.36938
14675,2013,Myanmar,Defence,2380.731,3.60593
14676,2013,Myanmar,Public order and safety,307.581,0.46587
14677,2013,Myanmar,"Recreation, culture and religion",278.3,0.42152
14678,2013,Myanmar,"General economic, commercial and labour affairs",400.453,0.60654
14679,2013,Myanmar,Other industries,122.646,0.18576
14680,2013,Myanmar,RandD Economic affairs,0.0,0.0
14681,2013,Myanmar,Economic affairs n.e.c.,0.0,0.0
14682,2013,Netherlands (Kingdom of the),Total function,410877.222,46.8544
14683,2013,Netherlands (Kingdom of the),"Agriculture, forestry, fishing and hunting",1482.18,0.16902
14684,2013,Netherlands (Kingdom of the),"Mining, manufacturing and construction",794.215,0.09057
14685,2013,Netherlands (Kingdom of the),Transport,21749.261,2.48018
14686,2013,Netherlands (Kingdom of the),Communication,150.077,0.01711
14687,2013,Netherlands (Kingdom of the),Fuel and energy,2996.234,0.34168
14688,2013,Netherlands (Kingdom of the),Environment protection,13464.461,1.53542
14689,2013,Netherlands (Kingdom of the),Housing and community amenities,4912.709,0.56022
14690,2013,Netherlands (Kingdom of the),Health,70460.646,8.03498
14691,2013,Netherlands (Kingdom of the),Education,47504.126,5.41713
14692,2013,Netherlands (Kingdom of the),Social protection,150785.225,17.1948
14693,2013,Netherlands (Kingdom of the),General public services,44919.608,5.12241
14694,2013,Netherlands (Kingdom of the),Defence,9964.87,1.13634
14695,2013,Netherlands (Kingdom of the),Public order and safety,17223.035,1.96403
14696,2013,Netherlands (Kingdom of the),"Recreation, culture and religion",11864.078,1.35292
14697,2013,Netherlands (Kingdom of the),"General economic, commercial and labour affairs",5754.735,0.65624
14698,2013,Netherlands (Kingdom of the),Other industries,2480.924,0.28291
14699,2013,Netherlands (Kingdom of the),RandD Economic affairs,4222.087,0.48147
14700,2013,Netherlands (Kingdom of the),Economic affairs n.e.c.,148.749,0.01696
14701,2013,New Zealand,Total function,71271.733,37.33347
14702,2013,New Zealand,Environment protection,2019.127,1.05766
14703,2013,New Zealand,Housing and community amenities,1218.337,0.63819
14704,2013,New Zealand,Health,12994.634,6.80683
14705,2013,New Zealand,Education,11632.35,6.09324
14706,2013,New Zealand,Social protection,21437.493,11.22936
14707,2013,New Zealand,General public services,9121.664,4.7781
14708,2013,New Zealand,Defence,1784.046,0.93452
14709,2013,New Zealand,Public order and safety,3771.322,1.97549
14710,2013,New Zealand,"Recreation, culture and religion",1712.823,0.89721
14711,2013,Norway,Total function,232147.064,44.40783
14712,2013,Norway,"Agriculture, forestry, fishing and hunting",3081.021,0.58937
14713,2013,Norway,"Mining, manufacturing and construction",22.128,0.00423
14714,2013,Norway,Transport,15985.191,3.05784
14715,2013,Norway,Fuel and energy,431.66,0.08257
14716,2013,Norway,Environment protection,4186.043,0.80076
14717,2013,Norway,Housing and community amenities,3299.404,0.63115
14718,2013,Norway,Health,38522.383,7.36902
14719,2013,Norway,Education,25652.936,4.9072
14720,2013,Norway,Social protection,92229.787,17.6428
14721,2013,Norway,General public services,22712.17,4.34465
14722,2013,Norway,Defence,7137.021,1.36525
14723,2013,Norway,Public order and safety,5152.34,0.9856
14724,2013,Norway,"Recreation, culture and religion",8013.957,1.533
14725,2013,Norway,"General economic, commercial and labour affairs",2490.043,0.47632
14726,2013,Norway,Other industries,55.83,0.01068
14727,2013,Norway,RandD Economic affairs,2015.489,0.38555
14728,2013,Norway,Economic affairs n.e.c.,1236.255,0.23649
14729,2013,Panama,Total function,9292.4,20.37807
14730,2013,Panama,"Agriculture, forestry, fishing and hunting",131.4,0.28816
14731,2013,Panama,"Mining, manufacturing and construction",1.55,0.0034
14732,2013,Panama,Transport,1710.45,3.75099
14733,2013,Panama,Communication,8.68,0.01904
14734,2013,Panama,Fuel and energy,265.15,0.58147
14735,2013,Panama,Environment protection,225.82,0.49522
14736,2013,Panama,Housing and community amenities,932.25,2.04441
14737,2013,Panama,Health,759.34,1.66522
14738,2013,Panama,Education,1370.28,3.005
14739,2013,Panama,Social protection,503.35,1.10384
14740,2013,Panama,General public services,1847.68,4.05193
14741,2013,Panama,Public order and safety,871.33,1.91081
14742,2013,Panama,"Recreation, culture and religion",70.96,0.15561
14743,2013,Panama,"General economic, commercial and labour affairs",38.77,0.08502
14744,2013,Panama,Other industries,256.21,0.56186
14745,2013,Panama,Economic affairs n.e.c.,299.19,0.65612
14746,2013,Paraguay,Total function,6481.683,16.83505
14747,2013,Paraguay,"Agriculture, forestry, fishing and hunting",102.87,0.26719
14748,2013,Paraguay,Transport,498.472,1.29469
14749,2013,Paraguay,Communication,28.272,0.07343
14750,2013,Paraguay,Fuel and energy,1.23,0.0032
14751,2013,Paraguay,Environment protection,31.816,0.08264
14752,2013,Paraguay,Housing and community amenities,73.846,0.1918
14753,2013,Paraguay,Health,1030.063,2.67541
14754,2013,Paraguay,Education,1226.611,3.18591
14755,2013,Paraguay,Social protection,1683.267,4.37199
14756,2013,Paraguay,General public services,541.19,1.40565
14757,2013,Paraguay,Defence,278.455,0.72324
14758,2013,Paraguay,Public order and safety,924.604,2.4015
14759,2013,Paraguay,"Recreation, culture and religion",33.511,0.08704
14760,2013,Paraguay,"General economic, commercial and labour affairs",9.024,0.02344
14761,2013,Paraguay,Other industries,18.451,0.04792
14762,2013,Peru,Total function,41612.802,20.68482
14763,2013,Peru,"Agriculture, forestry, fishing and hunting",1218.062,0.60547
14764,2013,Peru,"Mining, manufacturing and construction",67.749,0.03368
14765,2013,Peru,Transport,5334.359,2.65159
14766,2013,Peru,Communication,130.071,0.06466
14767,2013,Peru,Fuel and energy,428.199,0.21285
14768,2013,Peru,Environment protection,2564.518,1.27477
14769,2013,Peru,Housing and community amenities,665.513,0.33081
14770,2013,Peru,Health,4137.357,2.05659
14771,2013,Peru,Education,6435.226,3.19881
14772,2013,Peru,Social protection,6334.959,3.14897
14773,2013,Peru,General public services,6917.057,3.43832
14774,2013,Peru,Defence,2070.562,1.02923
14775,2013,Peru,Public order and safety,3978.361,1.97756
14776,2013,Peru,"Recreation, culture and religion",816.318,0.40577
14777,2013,Peru,"General economic, commercial and labour affairs",316.685,0.15742
14778,2013,Peru,Other industries,165.761,0.0824
14779,2013,Peru,RandD Economic affairs,32.048,0.01593
14780,2013,Philippines,Total function,47080.227,16.58322
14781,2013,Philippines,Housing and community amenities,758.513,0.26717
14782,2013,Philippines,Health,1339.508,0.47182
14783,2013,Philippines,Education,7704.721,2.71386
14784,2013,Philippines,Social protection,6974.078,2.4565
14785,2013,Philippines,General public services,13350.222,4.70239
14786,2013,Philippines,Defence,2069.279,0.72887
14787,2013,Philippines,Public order and safety,2710.609,0.95477
14788,2013,Poland,Total function,223918.012,43.41499
14789,2013,Poland,"Agriculture, forestry, fishing and hunting",2272.531,0.44062
14790,2013,Poland,"Mining, manufacturing and construction",468.453,0.09083
14791,2013,Poland,Transport,15815.268,3.06639
14792,2013,Poland,Communication,87.641,0.01699
14793,2013,Poland,Fuel and energy,1016.7,0.19713
14794,2013,Poland,Environment protection,3269.33,0.63388
14795,2013,Poland,Housing and community amenities,3875.826,0.75148
14796,2013,Poland,Health,24301.27,4.71172
14797,2013,Poland,Education,27627.204,5.35658
14798,2013,Poland,Social protection,84010.504,16.28862
14799,2013,Poland,General public services,29990.666,5.81483
14800,2013,Poland,Defence,8687.862,1.68447
14801,2013,Poland,Public order and safety,11704.994,2.26946
14802,2013,Poland,"Recreation, culture and religion",5951.687,1.15396
14803,2013,Poland,"General economic, commercial and labour affairs",2926.106,0.56734
14804,2013,Poland,Other industries,493.575,0.0957
14805,2013,Poland,RandD Economic affairs,1233.936,0.23925
14806,2013,Poland,Economic affairs n.e.c.,184.458,0.03576
14807,2013,Portugal,Total function,113039.115,49.93566
14808,2013,Portugal,"Agriculture, forestry, fishing and hunting",797.243,0.35219
14809,2013,Portugal,"Mining, manufacturing and construction",552.683,0.24415
14810,2013,Portugal,Transport,3878.423,1.71332
14811,2013,Portugal,Communication,47.799,0.02112
14812,2013,Portugal,Fuel and energy,298.003,0.13164
14813,2013,Portugal,Environment protection,1501.225,0.66317
14814,2013,Portugal,Housing and community amenities,1100.479,0.48614
14815,2013,Portugal,Health,14706.849,6.49683
14816,2013,Portugal,Education,12390.451,5.47355
14817,2013,Portugal,Social protection,43986.247,19.43117
14818,2013,Portugal,General public services,21367.347,9.43915
14819,2013,Portugal,Defence,2495.056,1.1022
14820,2013,Portugal,Public order and safety,4641.799,2.05054
14821,2013,Portugal,"Recreation, culture and religion",2338.949,1.03324
14822,2013,Portugal,"General economic, commercial and labour affairs",1871.066,0.82655
14823,2013,Portugal,Other industries,558.992,0.24694
14824,2013,Portugal,RandD Economic affairs,506.531,0.22376
14825,2013,Romania,Total function,68264.961,35.96882
14826,2013,Romania,"Agriculture, forestry, fishing and hunting",1612.21,0.84947
14827,2013,Romania,"Mining, manufacturing and construction",477.867,0.25179
14828,2013,Romania,Transport,7046.991,3.71306
14829,2013,Romania,Communication,232.518,0.12251
14830,2013,Romania,Fuel and energy,712.428,0.37538
14831,2013,Romania,Environment protection,1539.522,0.81117
14832,2013,Romania,Housing and community amenities,2230.825,1.17542
14833,2013,Romania,Health,7684.297,4.04886
14834,2013,Romania,Education,5353.83,2.82093
14835,2013,Romania,Social protection,21995.413,11.58939
14836,2013,Romania,General public services,10070.865,5.30634
14837,2013,Romania,Defence,1331.554,0.7016
14838,2013,Romania,Public order and safety,4204.793,2.21551
14839,2013,Romania,"Recreation, culture and religion",1923.215,1.01334
14840,2013,Romania,"General economic, commercial and labour affairs",1493.036,0.78668
14841,2013,Romania,Other industries,40.085,0.02112
14842,2013,Romania,RandD Economic affairs,173.712,0.09153
14843,2013,Romania,Economic affairs n.e.c.,141.8,0.07471
